sessionId,itemInSession,artist,firstName,gender,lastName,length,level,location,song,userId
416,36,Interpol,Tegan,F,Levine,276.63628,paid,"Portland-South Portland, ME",Pace Is The Trick,80
416,37,Leonard Cohen,Tegan,F,Levine,365.94893,paid,"Portland-South Portland, ME",Dance Me To The End Of Love,80
392,0,Art Pepper,Matthew,M,Jones,311.90159,free,"Janesville-Beloit, WI",Star Eyes,36
416,38,Trapt,Tegan,F,Levine,285.98812,paid,"Portland-South Portland, ME",Headstrong (Album Version),80
392,1,Sidewalk Prophets,Matthew,M,Jones,260.62322,free,"Janesville-Beloit, WI",You Love Me Anyway (Album),36
392,2,,Matthew,M,Jones,,free,"Janesville-Beloit, WI",,36
392,3,,Matthew,M,Jones,,free,"Janesville-Beloit, WI",,36
392,4,,Matthew,M,Jones,,paid,"Janesville-Beloit, WI",,36
416,39,Pearl Jam,Tegan,F,Levine,352.88771,paid,"Portland-South Portland, ME",Not For You,80
392,5,Nach,Matthew,M,Jones,182.41261,paid,"Janesville-Beloit, WI",El Juego Del Rap,36
360,0,U.S. Bombs,Ava,F,Robinson,214.85669,free,"New Haven-Milford, CT",U.S. Bombs,50
392,6,Vasco Rossi,Matthew,M,Jones,233.53424,paid,"Janesville-Beloit, WI",Colpa Del Whisky (Andrea Paci Radio Edit),36
416,40,Bruce Springsteen,Tegan,F,Levine,195.7873,paid,"Portland-South Portland, ME",Streets Of Philadelphia,80
360,1,Usher,Ava,F,Robinson,224.10404,free,"New Haven-Milford, CT",Hey Daddy (Daddy's Home),50
416,41,,Tegan,F,Levine,,paid,"Portland-South Portland, ME",,80
392,7,Martin Orford,Matthew,M,Jones,597.55057,paid,"Janesville-Beloit, WI",Grand Designs,36
416,42,Curtis Stigers,Tegan,F,Levine,259.49995,paid,"Portland-South Portland, ME",Columbus Avenue,80
360,2,ManÃÂ¡,Ava,F,Robinson,262.81751,free,"New Haven-Milford, CT",Mariposa traicionera,50
397,0,Mariah Carey,Ryan,M,Smith,242.18077,free,"San Jose-Sunnyvale-Santa Clara, CA",Obsessed,26
416,43,Jack Johnson,Tegan,F,Levine,236.93016,paid,"Portland-South Portland, ME",Bubble Toes,80
360,3,Bill Withers,Ava,F,Robinson,383.73832,free,"New Haven-Milford, CT",Make Love To Your Mind,50
397,1,Postal Service,Ryan,M,Smith,307.53914,free,"San Jose-Sunnyvale-Santa Clara, CA",Natural Anthem (Album),26
416,44,Sara Bareilles,Tegan,F,Levine,253.02159,paid,"Portland-South Portland, ME",Love On The Rocks,80
392,8,Gillian Welch,Matthew,M,Jones,237.26975,paid,"Janesville-Beloit, WI",Pass You By,36
385,0,,Ayla,F,Johnson,,free,"Santa Rosa, CA",,63
360,4,M83,Ava,F,Robinson,367.5424,free,"New Haven-Milford, CT",Gone,50
397,2,Okkervil River,Ryan,M,Smith,278.54322,free,"San Jose-Sunnyvale-Santa Clara, CA",Unless It's Kicks,26
392,9,1200 Mics,Matthew,M,Jones,483.39546,paid,"Janesville-Beloit, WI",DNA,36
416,45,,Tegan,F,Levine,,paid,"Portland-South Portland, ME",,80
416,46,Chasen,Tegan,F,Levine,166.16444,paid,"Portland-South Portland, ME",Crazy Beautiful,80
416,47,Jonas Steur,Tegan,F,Levine,481.38404,paid,"Portland-South Portland, ME",Sonrisa,80
392,10,Franz Ferdinand,Matthew,M,Jones,204.14649,paid,"Janesville-Beloit, WI",Call Me,36
392,11,Recycler,Matthew,M,Jones,323.52608,paid,"Janesville-Beloit, WI",Kromozom Bankal (Linathaleyco Mix),36
431,0,,Ryan,M,Smith,,free,"San Jose-Sunnyvale-Santa Clara, CA",,26
431,1,Red Hot Chili Peppers,Ryan,M,Smith,107.31057,free,"San Jose-Sunnyvale-Santa Clara, CA",Pea (Album Version),26
431,2,Sunny Day Real Estate,Ryan,M,Smith,198.97424,free,"San Jose-Sunnyvale-Santa Clara, CA",Red Elephant,26
425,0,,Jacob,M,Rogers,,free,"San Diego-Carlsbad, CA",,18
416,48,Alice In Chains,Tegan,F,Levine,282.30485,paid,"Portland-South Portland, ME",Your Decision,80
392,12,Bell Orchestre,Matthew,M,Jones,137.82159,paid,"Janesville-Beloit, WI",Stripes,36
425,1,Linkin Park,Jacob,M,Rogers,494.99383,free,"San Diego-Carlsbad, CA",Bleed It Out [Live At Milton Keynes],18
431,3,Sam Cooke,Ryan,M,Smith,122.04363,free,"San Jose-Sunnyvale-Santa Clara, CA",Ain't Misbehavin,26
392,13,Sunny Day Real Estate,Matthew,M,Jones,253.43955,paid,"Janesville-Beloit, WI",Every Shining Time You Arrive (Album),36
416,49,Eminem,Tegan,F,Levine,212.00934,paid,"Portland-South Portland, ME",I'm Shady,80
392,14,Westside Connection,Matthew,M,Jones,223.60771,paid,"Janesville-Beloit, WI",Call 9-1-1 (Explicit),36
392,15,Kitty Wells & Roy Drusky,Matthew,M,Jones,140.64281,paid,"Janesville-Beloit, WI",Remember Me_ I'm The One Who Loves You,36
392,16,Big Shug,Matthew,M,Jones,140.56444,paid,"Janesville-Beloit, WI",It Just Don't Stop,36
392,17,Miguel Calo,Matthew,M,Jones,171.17995,paid,"Janesville-Beloit, WI",El Cuatrero,36
392,18,Jimi Hendrix,Matthew,M,Jones,241.24036,paid,"Janesville-Beloit, WI",All Along The Watchtower,36
392,19,Mangataot,Matthew,M,Jones,356.62322,paid,"Janesville-Beloit, WI",Kalidafun Parts 1&2,36
392,20,Scott Walker,Matthew,M,Jones,199.6273,paid,"Janesville-Beloit, WI",Rosemary,36
392,21,Styx,Matthew,M,Jones,247.64036,paid,"Janesville-Beloit, WI",Blue Collar Man (Long Nights),36
392,22,Aventura,Matthew,M,Jones,240.43057,paid,"Janesville-Beloit, WI",Su veneno,36
392,23,Katy Perry,Matthew,M,Jones,233.53424,paid,"Janesville-Beloit, WI",Hot N Cold (Manhattan Clique Remix Radio Edit),36
392,24,Black Eyed Peas,Matthew,M,Jones,210.15465,paid,"Janesville-Beloit, WI",Bebot,36
392,25,,Matthew,M,Jones,,paid,"Janesville-Beloit, WI",,36
392,26,Boys Noize,Matthew,M,Jones,256.60036,paid,"Janesville-Beloit, WI",Lava Lava,36
434,0,,Tegan,F,Levine,,paid,"Portland-South Portland, ME",,80
392,27,James Blake,Matthew,M,Jones,248.78975,paid,"Janesville-Beloit, WI",Air & Lack Thereof,36
434,1,Aqua,Tegan,F,Levine,217.57342,paid,"Portland-South Portland, ME",My Mamma Said,80
392,28,Emil Gilels/Orchestre de la SociÃÂ©tÃÂ© des Concerts du Conservatoire/AndrÃÂ© Cluytens,Matthew,M,Jones,375.19628,paid,"Janesville-Beloit, WI",Piano Concerto No. 2 in G minor Op. 22 (2006 Digital Remaster): III.  Presto,36
434,2,Pixies,Tegan,F,Levine,229.3024,paid,"Portland-South Portland, ME",Where Is My Mind?,80
434,3,LCD Soundsystem,Tegan,F,Levine,221.64853,paid,"Portland-South Portland, ME",Drunk Girls,80
392,29,Phil Collins,Matthew,M,Jones,204.19873,paid,"Janesville-Beloit, WI",Two Hearts,36
392,30,The Strokes,Matthew,M,Jones,218.56608,paid,"Janesville-Beloit, WI",Reptilia,36
427,0,,Kinsley,F,Young,,paid,"Red Bluff, CA",,85
427,1,4 Skins,Kinsley,F,Young,165.51138,paid,"Red Bluff, CA",Clockwork Skinhead,85
392,31,Kate Ryan,Matthew,M,Jones,239.96036,paid,"Janesville-Beloit, WI",Scream For More,36
427,2,Hi-Tek,Kinsley,F,Young,153.67791,paid,"Red Bluff, CA",God's Plan,85
427,3,Deborah Harry,Kinsley,F,Young,257.41016,paid,"Red Bluff, CA",Kiss It Better,85
392,32,Octopus Project,Matthew,M,Jones,250.95791,paid,"Janesville-Beloit, WI",All Of The Champs That Ever Lived,36
392,33,Escape The Fate,Matthew,M,Jones,217.28608,paid,"Janesville-Beloit, WI",Something,36
392,34,Charttraxx Karaoke,Matthew,M,Jones,225.17506,paid,"Janesville-Beloit, WI",Fireflies,36
392,35,Placebo,Matthew,M,Jones,241.52771,paid,"Janesville-Beloit, WI",English Summer Rain,36
392,36,Frightened Rabbit,Matthew,M,Jones,146.46812,paid,"Janesville-Beloit, WI",Man/Bag Of Sand,36
392,37,Darius Rucker,Matthew,M,Jones,181.81179,paid,"Janesville-Beloit, WI",Don't Think I Don't Think About It,36
392,38,Foo Fighters,Matthew,M,Jones,249.99138,paid,"Janesville-Beloit, WI",Everlong,36
392,39,,Matthew,M,Jones,,paid,"Janesville-Beloit, WI",,36
392,40,,Matthew,M,Jones,,paid,"Janesville-Beloit, WI",,36
405,0,,Chloe,F,Cuevas,,free,"San Francisco-Oakland-Hayward, CA",,49
405,1,White Denim,Chloe,F,Cuevas,148.55791,free,"San Francisco-Oakland-Hayward, CA",Transparency,49
392,41,The Meters,Matthew,M,Jones,167.00036,paid,"Janesville-Beloit, WI",Jambalaya (On The Bayou),36
405,2,Ron Carter,Chloe,F,Cuevas,497.13587,free,"San Francisco-Oakland-Hayward, CA",I CAN'T GET STARTED,49
392,42,Rihanna,Matthew,M,Jones,208.40444,paid,"Janesville-Beloit, WI",Te Amo,36
392,43,Bayside,Matthew,M,Jones,156.29016,paid,"Janesville-Beloit, WI",Kellum (Album Version),36
392,44,Mariah,Matthew,M,Jones,432.19546,paid,"Janesville-Beloit, WI",My All,36
405,3,She & Him,Chloe,F,Cuevas,185.15546,free,"San Francisco-Oakland-Hayward, CA",Change Is Hard,49
405,4,Ladytron,Chloe,F,Cuevas,325.14567,free,"San Francisco-Oakland-Hayward, CA",Sugar (Jagz Kooner Mix),49
392,45,Soft,Matthew,M,Jones,195.7873,paid,"Janesville-Beloit, WI",Dumb Blood,36
392,46,The Format,Matthew,M,Jones,241.10975,paid,"Janesville-Beloit, WI",Time Bomb,36
392,47,Michael Jackson,Matthew,M,Jones,390.5824,paid,"Janesville-Beloit, WI",In The Closet,36
392,48,JLS,Matthew,M,Jones,172.53832,paid,"Janesville-Beloit, WI",Don't Go,36
392,49,Young Money featuring Lloyd,Matthew,M,Jones,196.33587,paid,"Janesville-Beloit, WI",BedRock (Radio Edit) (feat.Lloyd),36
392,50,Peter Tosh,Matthew,M,Jones,320.02567,paid,"Janesville-Beloit, WI",Rock With Me,36
392,51,Nick Duffy,Matthew,M,Jones,235.49342,paid,"Janesville-Beloit, WI",Motor Panir,36
392,52,Alanis Morissette,Matthew,M,Jones,175.82975,paid,"Janesville-Beloit, WI",Right Through You (LP Version),36
392,53,,Matthew,M,Jones,,paid,"Janesville-Beloit, WI",,36
392,54,Muse,Matthew,M,Jones,209.50159,paid,"Janesville-Beloit, WI",Supermassive Black Hole (Twilight Soundtrack Version),36
392,55,Bon Iver,Matthew,M,Jones,242.93832,paid,"Janesville-Beloit, WI",Brackett_ WI,36
392,56,Leftover Crack,Matthew,M,Jones,195.082,paid,"Janesville-Beloit, WI",Burn Them Prisons,36
392,57,For Squirrels,Matthew,M,Jones,337.162,paid,"Janesville-Beloit, WI",Mighty K.C.,36
392,58,Fobia,Matthew,M,Jones,290.40281,paid,"Janesville-Beloit, WI",Tu Me Asustas,36
392,59,Indian Jewelry,Matthew,M,Jones,295.83628,paid,"Janesville-Beloit, WI",Barbwire,36
392,60,M.O.P.,Matthew,M,Jones,232.6722,paid,"Janesville-Beloit, WI",Ante Up (Robbin Hoodz Theory),36
392,61,Eminem / Dr. Dre / 50 Cent,Matthew,M,Jones,297.482,paid,"Janesville-Beloit, WI",Crack A Bottle,36
311,0,Shakira,Celeste,F,Williams,571.16689,free,"Klamath Falls, OR",Estoy AquÃÂ­,53
392,62,Usher Featuring Lil' Jon & Ludacris,Matthew,M,Jones,250.38322,paid,"Janesville-Beloit, WI",Yeah!,36
392,63,Rodrigo y Gabriela,Matthew,M,Jones,223.16363,paid,"Janesville-Beloit, WI",Hanuman,36
392,64,Ramones,Matthew,M,Jones,149.4722,paid,"Janesville-Beloit, WI",I Wanna Be Sedated (Remastered Album Version ),36
392,65,Mayday Parade,Matthew,M,Jones,316.9171,paid,"Janesville-Beloit, WI",Miserable At Best (Album),36
297,0,Eminem,Jayden,M,Graves,304.87465,paid,"Marinette, WI-MI",Music Box,25
297,1,Cut Copy,Jayden,M,Graves,71.49669,paid,"Marinette, WI-MI",Visions,25
418,0,Xandria,Theodore,M,Harris,216.81587,free,"Red Bluff, CA",Calyx Virago,14
297,2,Missy Higgins,Jayden,M,Graves,274.80771,paid,"Marinette, WI-MI",Drop The Mirror (EP Version),25
418,1,Mobb Deep,Theodore,M,Harris,181.15873,free,"Red Bluff, CA",Shook Ones pt. 2,14
297,3,Beatriz Luengo,Jayden,M,Graves,242.05016,paid,"Marinette, WI-MI",Pretendo Hablarte,25
297,4,Evanescence,Jayden,M,Graves,237.11302,paid,"Marinette, WI-MI",Bring Me To Life,25
297,5,OceanLab,Jayden,M,Graves,440.842,paid,"Marinette, WI-MI",Clear Blue Water,25
325,0,Dwight Yoakam,Mohammad,M,Rodriguez,239.3073,free,"Sacramento--Roseville--Arden-Arcade, CA",You're The One,88
325,1,The Devil Wears Prada,Mohammad,M,Rodriguez,205.66159,free,"Sacramento--Roseville--Arden-Arcade, CA",Lord Xenu,88
297,6,Eva Cassidy,Jayden,M,Graves,248.86812,paid,"Marinette, WI-MI",Take Me To The River,25
297,7,Mr. Oizo,Jayden,M,Graves,325.22404,paid,"Marinette, WI-MI",Flat Beat,25
297,8,Mariah Carey,Jayden,M,Graves,261.642,paid,"Marinette, WI-MI",Never Too Far,25
297,9,Kid Cudi Vs Crookers,Jayden,M,Graves,162.97751,paid,"Marinette, WI-MI",Day 'N' Nite,25
297,10,Pat Martino,Jayden,M,Graves,355.94404,paid,"Marinette, WI-MI",El Hombre,25
297,11,Jason Mraz,Jayden,M,Graves,218.40934,paid,"Marinette, WI-MI",Geek In The Pink [Phil Tan Remix],25
297,12,Dwight Yoakam,Jayden,M,Graves,239.3073,paid,"Marinette, WI-MI",You're The One,25
297,13,Smokey Robinson & The Miracles,Jayden,M,Graves,168.9073,paid,"Marinette, WI-MI",I Second That Emotion,25
693,0,Rokia TraorÃÂ©,Stefany,F,White,274.88608,free,"Lubbock, TX",Zen,83
555,0,,Tucker,M,Garrison,,free,"Oxnard-Thousand Oaks-Ventura, CA",,40
555,1,Camila,Tucker,M,Garrison,230.81751,free,"Oxnard-Thousand Oaks-Ventura, CA",Abrazame  (Version Acustica),40
573,0,,Ann,F,Banks,,free,"Salt Lake City, UT",,99
698,0,Carl Thomas,Tucker,M,Garrison,196.67546,free,"Oxnard-Thousand Oaks-Ventura, CA",You Ain't Right (Album Version),40
78,0,N.E.R.D.,James,M,Martin,242.99057,free,"Dallas-Fort Worth-Arlington, TX",Provider (Remix Radio Edit),79
589,0,,,,,,paid,,,
589,1,,,,,,paid,,,
589,2,,Jacqueline,F,Lynch,,paid,"Atlanta-Sandy Springs-Roswell, GA",,29
589,3,Lil Jon / The East Side Boyz / DJ Flexx,Jacqueline,F,Lynch,285.30893,paid,"Atlanta-Sandy Springs-Roswell, GA",Aww Skeet Skeet,29
589,4,Enya,Jacqueline,F,Lynch,175.85587,paid,"Atlanta-Sandy Springs-Roswell, GA",The Sun In The Stream,29
589,5,Furthermore,Jacqueline,F,Lynch,278.41261,paid,"Atlanta-Sandy Springs-Roswell, GA",We Need To Talk (She And I Album Version),29
589,6,Kid Cudi / MGMT / Ratatat,Jacqueline,F,Lynch,295.67955,paid,"Atlanta-Sandy Springs-Roswell, GA",Pursuit Of Happiness (nightmare),29
589,7,Crosby_ Stills & Nash,Jacqueline,F,Lynch,186.90567,paid,"Atlanta-Sandy Springs-Roswell, GA",Haven't We Lost Enough?  (LP Version),29
589,8,Passion Pit,Jacqueline,F,Lynch,174.75873,paid,"Atlanta-Sandy Springs-Roswell, GA",Sleepyhead,29
589,9,Keith Sweat,Jacqueline,F,Lynch,295.78404,paid,"Atlanta-Sandy Springs-Roswell, GA",Merry Go Round (Remastered Single Version),29
634,0,,Molly,F,Taylor,,free,"St. Louis, MO-IL",,35
634,1,Mariza,Molly,F,Taylor,166.5824,free,"St. Louis, MO-IL",Rosa Branca,35
589,10,In Flames,Jacqueline,F,Lynch,202.84036,paid,"Atlanta-Sandy Springs-Roswell, GA",Like you better dead,29
634,2,Cute Is What We Aim For,Molly,F,Taylor,211.33016,free,"St. Louis, MO-IL",Newport Living (Album Version),35
589,11,The All-American Rejects,Jacqueline,F,Lynch,245.02812,paid,"Atlanta-Sandy Springs-Roswell, GA",Too Far Gone,29
634,3,Cam'Ron / Juelz Santana / Un Kasa,Molly,F,Taylor,228.38812,free,"St. Louis, MO-IL",Take Em To Church,35
589,12,Sick Puppies,Jacqueline,F,Lynch,227.83955,paid,"Atlanta-Sandy Springs-Roswell, GA",Don't Walk Away,29
589,13,Rapsusklei,Jacqueline,F,Lynch,263.96689,paid,"Atlanta-Sandy Springs-Roswell, GA",Nube Inerte (con Aniki),29
589,14,Jonezetta,Jacqueline,F,Lynch,35.63057,paid,"Atlanta-Sandy Springs-Roswell, GA",Untitled,29
589,15,Cut Copy,Jacqueline,F,Lynch,237.50485,paid,"Atlanta-Sandy Springs-Roswell, GA",A Dream,29
589,16,BeyoncÃÂ©,Jacqueline,F,Lynch,261.74649,paid,"Atlanta-Sandy Springs-Roswell, GA",Halo,29
589,17,Easy Star All-Stars,Jacqueline,F,Lynch,198.94812,paid,"Atlanta-Sandy Springs-Roswell, GA",Getting Better (feat. The Mighty Diamonds),29
589,18,Blue Man Group,Jacqueline,F,Lynch,205.76608,paid,"Atlanta-Sandy Springs-Roswell, GA",Sing Along [Featuring Dave Matthews],29
589,19,Carpark North,Jacqueline,F,Lynch,279.2224,paid,"Atlanta-Sandy Springs-Roswell, GA",Run,29
589,20,The Fleetwoods,Jacqueline,F,Lynch,146.05016,paid,"Atlanta-Sandy Springs-Roswell, GA",Come Softly To Me,29
589,21,Radiohead,Jacqueline,F,Lynch,298.13506,paid,"Atlanta-Sandy Springs-Roswell, GA",Let Down,29
589,22,Gorillaz,Jacqueline,F,Lynch,268.45995,paid,"Atlanta-Sandy Springs-Roswell, GA",Demon Days,29
589,23,Reginald Dixon,Jacqueline,F,Lynch,188.55138,paid,"Atlanta-Sandy Springs-Roswell, GA",Eton Boating Song/Wyoming Lullaby/The Wiffenpoof Song (Baa Baa Baa) (Medley),29
589,24,Gorillaz,Jacqueline,F,Lynch,152.13669,paid,"Atlanta-Sandy Springs-Roswell, GA",Pirate Jet,29
589,25,OceanLab,Jacqueline,F,Lynch,440.842,paid,"Atlanta-Sandy Springs-Roswell, GA",Clear Blue Water,29
589,26,Macy Gray,Jacqueline,F,Lynch,236.09424,paid,"Atlanta-Sandy Springs-Roswell, GA",Oh Yeah,29
690,0,David Bowie,Samuel,M,Gonzalez,174.41914,free,"Houston-The Woodlands-Sugar Land, TX",Sorrow (1997 Digital Remaster),61
589,27,Tavares,Jacqueline,F,Lynch,374.09914,paid,"Atlanta-Sandy Springs-Roswell, GA",Don't Take Away The Music,29
690,1,The String Cheese Incident,Samuel,M,Gonzalez,392.35873,free,"Houston-The Woodlands-Sugar Land, TX",Bigger Isn't Better,61
511,0,Pixies,Chloe,F,Roth,113.78893,free,"Indianapolis-Carmel-Anderson, IN",Break My Body,78
589,28,Meet Me In St Louis,Jacqueline,F,Lynch,275.27791,paid,"Atlanta-Sandy Springs-Roswell, GA",I've Got Knives In My Eyes I'm Going Home Sick,29
589,29,Syd Barrett,Jacqueline,F,Lynch,114.65098,paid,"Atlanta-Sandy Springs-Roswell, GA",Effervescing Elephant,29
589,30,Cat Stevens,Jacqueline,F,Lynch,167.6273,paid,"Atlanta-Sandy Springs-Roswell, GA",If You Want To Sing Out_ Sing Out,29
675,0,Cosmic Gate,Kaylee,F,Summers,652.59057,free,"Phoenix-Mesa-Scottsdale, AZ",I Feel Wonderful (AM to PM Mix),8
589,31,Spoon,Jacqueline,F,Lynch,224.73098,paid,"Atlanta-Sandy Springs-Roswell, GA",Who Makes Your Money,29
589,32,The Dodos,Jacqueline,F,Lynch,282.53995,paid,"Atlanta-Sandy Springs-Roswell, GA",Fools,29
589,33,Cartola,Jacqueline,F,Lynch,127.242,paid,"Atlanta-Sandy Springs-Roswell, GA",Tive Sim,29
589,34,Supertramp,Jacqueline,F,Lynch,264.38485,paid,"Atlanta-Sandy Springs-Roswell, GA",It's Raining Again,29
589,35,The Ruts,Jacqueline,F,Lynch,338.96444,paid,"Atlanta-Sandy Springs-Roswell, GA",West One (Shine On Me),29
589,36,Marisa Monte,Jacqueline,F,Lynch,157.98812,paid,"Atlanta-Sandy Springs-Roswell, GA",Abololo,29
589,37,Smile Empty Soul,Jacqueline,F,Lynch,218.61832,paid,"Atlanta-Sandy Springs-Roswell, GA",Bottom of a Bottle (Explicit Album Version),29
589,38,M83,Jacqueline,F,Lynch,251.79383,paid,"Atlanta-Sandy Springs-Roswell, GA",Unrecorded,29
589,39,Beats Antique,Jacqueline,F,Lynch,185.46893,paid,"Atlanta-Sandy Springs-Roswell, GA",Roustabout (Bassnectar REMIX),29
589,40,Why?,Jacqueline,F,Lynch,246.07302,paid,"Atlanta-Sandy Springs-Roswell, GA",The Vowels Pt. 2,29
589,41,Chris Clark,Jacqueline,F,Lynch,162.11546,paid,"Atlanta-Sandy Springs-Roswell, GA",From Head To Toe,29
589,42,The Concretes,Jacqueline,F,Lynch,195.082,paid,"Atlanta-Sandy Springs-Roswell, GA",On The Radio (Edit),29
589,43,BeyoncÃÂ©,Jacqueline,F,Lynch,261.74649,paid,"Atlanta-Sandy Springs-Roswell, GA",Halo,29
589,44,Enya,Jacqueline,F,Lynch,218.53995,paid,"Atlanta-Sandy Springs-Roswell, GA",Only Time (Original Version),29
589,45,CÃÂ©line Dion,Jacqueline,F,Lynch,219.37587,paid,"Atlanta-Sandy Springs-Roswell, GA",Ne me plaignez pas,29
589,46,Rise Against,Jacqueline,F,Lynch,245.96853,paid,"Atlanta-Sandy Springs-Roswell, GA",Audience Of One,29
589,47,Kaiser Chiefs,Jacqueline,F,Lynch,203.07546,paid,"Atlanta-Sandy Springs-Roswell, GA",Ruby,29
589,48,Jag Panzer,Jacqueline,F,Lynch,217.99138,paid,"Atlanta-Sandy Springs-Roswell, GA",Reign Of The Tyrants,29
589,49,My Chemical Romance,Jacqueline,F,Lynch,203.41506,paid,"Atlanta-Sandy Springs-Roswell, GA",The Ghost Of You (Album Version),29
589,50,Zeromancer,Jacqueline,F,Lynch,360.85506,paid,"Atlanta-Sandy Springs-Roswell, GA",Cupola,29
589,51,The Cardigans,Jacqueline,F,Lynch,197.38077,paid,"Atlanta-Sandy Springs-Roswell, GA",Losers,29
589,52,Future Rock,Jacqueline,F,Lynch,239.90812,paid,"Atlanta-Sandy Springs-Roswell, GA",Gears,29
589,53,Lady GaGa,Jacqueline,F,Lynch,274.18077,paid,"Atlanta-Sandy Springs-Roswell, GA",Alejandro,29
686,0,,Ryan,M,Smith,,free,"San Jose-Sunnyvale-Santa Clara, CA",,26
589,54,Keyshia Cole,Jacqueline,F,Lynch,227.60444,paid,"Atlanta-Sandy Springs-Roswell, GA",Superstar,29
589,55,Big Star,Jacqueline,F,Lynch,203.51955,paid,"Atlanta-Sandy Springs-Roswell, GA",When My Baby's Beside Me,29
686,1,Armin van Buuren,Ryan,M,Smith,435.51302,free,"San Jose-Sunnyvale-Santa Clara, CA",Hold On To Me,26
589,56,Harmonia,Jacqueline,F,Lynch,655.77751,paid,"Atlanta-Sandy Springs-Roswell, GA",Sehr kosmisch,29
589,57,Jermaine Jackson,Jacqueline,F,Lynch,206.8371,paid,"Atlanta-Sandy Springs-Roswell, GA",I Need You,29
589,58,The Sons Of the Pioneers,Jacqueline,F,Lynch,175.59465,paid,"Atlanta-Sandy Springs-Roswell, GA",Cool Water,29
589,59,TiÃÂ«sto,Jacqueline,F,Lynch,231.73179,paid,"Atlanta-Sandy Springs-Roswell, GA",In The Dark (ft. Christian Burns),29
589,60,U2,Jacqueline,F,Lynch,247.66649,paid,"Atlanta-Sandy Springs-Roswell, GA",Window In The Skies,29
589,61,Kanye West / Nas / Really Doe,Jacqueline,F,Lynch,448.57424,paid,"Atlanta-Sandy Springs-Roswell, GA",We Major,29
589,62,Radney Foster,Jacqueline,F,Lynch,288.96608,paid,"Atlanta-Sandy Springs-Roswell, GA",Sweet And Wild,29
589,63,Binary Star,Jacqueline,F,Lynch,268.93016,paid,"Atlanta-Sandy Springs-Roswell, GA",Solar Powered,29
589,64,Eminem,Jacqueline,F,Lynch,284.18567,paid,"Atlanta-Sandy Springs-Roswell, GA",The Real Slim Shady,29
589,65,Sick Puppies,Jacqueline,F,Lynch,248.58077,paid,"Atlanta-Sandy Springs-Roswell, GA",What Are You Looking For,29
589,66,OneRepublic,Jacqueline,F,Lynch,224.67873,paid,"Atlanta-Sandy Springs-Roswell, GA",Secrets,29
589,67,Say Anything,Jacqueline,F,Lynch,180.03546,paid,"Atlanta-Sandy Springs-Roswell, GA",Wow_ I Can Get Sexual Too,29
589,68,Nine Inch Nails,Jacqueline,F,Lynch,179.06893,paid,"Atlanta-Sandy Springs-Roswell, GA",A Warm Place,29
589,69,Bebe,Jacqueline,F,Lynch,234.762,paid,"Atlanta-Sandy Springs-Roswell, GA",El Golpe,29
589,70,Pennywise,Jacqueline,F,Lynch,138.05669,paid,"Atlanta-Sandy Springs-Roswell, GA",Waste of Time,29
589,71,Justice,Jacqueline,F,Lynch,265.16853,paid,"Atlanta-Sandy Springs-Roswell, GA",Waters Of Nazareth (album version),29
589,72,Panic At The Disco,Jacqueline,F,Lynch,259.29098,paid,"Atlanta-Sandy Springs-Roswell, GA",Behind The Sea [Live In Chicago],29
589,73,Los LÃÂ¡tigos,Jacqueline,F,Lynch,122.17424,paid,"Atlanta-Sandy Springs-Roswell, GA",Besos Y Caricias,29
589,74,Sick Puppies,Jacqueline,F,Lynch,209.44934,paid,"Atlanta-Sandy Springs-Roswell, GA",Maybe,29
589,75,David Crowder*Band,Jacqueline,F,Lynch,165.14567,paid,"Atlanta-Sandy Springs-Roswell, GA",I Saw The Light,29
